Num,Ticker,Name,Data FX,FY 2002,FY 2003,FY 2004,FY 2005,FY 2006,FY 2007,FY 2008,FY 2009,FY 2010,FY 2011,FY 2012,FY 2013,FY 2014,FY 2015,FY 2016,FY 2017,FY 2018,FY 2019,FY 2020,FY 2021,FY 2022,FY 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,SRV AU Equity,SERVCORP LTD,AUD,134.37799999999999,113.782,120.386,134.68199999999999,156.32,162.113,190.495,209.13499999999999,278.25099999999998,261.73,274.72699999999998,286.28500000000003,308.42,371.18900000000002,392.54399999999998,390.66,381.67,372.03300000000002,723.92700000000002,619.55700000000002,582.67200000000003,640.96699999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,MSB AU Equity,MESOBLAST LTD,AUD,#N/A,#N/A,#N/A,21.465800000000002,16.384499999999999,24.9832,27.788900000000002,26.975000000000001,39.514800000000001,763.25049999999999,703.91399999999999,968.87620000000004,954.28060000000005,1320.6085,918.51480000000004,853.98019999999997,936.49310000000003,930.13120000000004,1064.7344000000001,993.35329999999999,957.96010000000001,1003.7712,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,DUR AU Equity,DURATEC LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.314,83.205500000000001,86.68,105.22199999999999,137.62299999999999,212.43199999999999,212.43199999999999,212.43199999999999,212.43199999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,NGI AU Equity,NAVIGATOR GLOBAL INVESTMENTS,AUD,#N/A,#N/A,#N/A,12.505800000000001,26.639199999999999,65.4529,680.11220000000003,245.655,222.25800000000001,186.155,188.98089999999999,209.2972,211.67760000000001,359.54719999999998,357.15589999999997,343.68060000000003,312.76029999999997,315.01639999999998,330.17270000000002,649.28499999999997,974.21590000000003,1143.9871000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,GDG AU Equity,GENERATION DEVELOPMENT GROUP,AUD,#N/A,#N/A,#N/A,#N/A,154.839,281.31900000000002,274.39400000000001,166.893,215.49600000000001,272.51400000000001,321.67399999999998,393.70400000000001,499.488,607.76599999999996,655.88499999999999,742.00900000000001,918.98699999999997,1115.4069999999999,1327.0170000000001,1912.788,2250.2280000000001,2744.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,IGL AU Equity,IVE GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,153.86799999999999,231.39599999999999,428.30500000000001,505.46499999999997,530.553,601.23500000000001,600.12599999999998,624.41700000000003,675.27800000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,CVC AU Equity,CVC LTD,AUD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.40469999999999,240.37270000000001,303.82089999999999,288.5677,332.24900000000002,362.14679999999998,279.22750000000002,283.06060000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,GRX AU Equity,GREENEX METALS LTD,AUD,7.7299999999999994E-2,2.1399999999999999E-2,0.90569999999999995,0.68359999999999999,7.3434999999999997,9.1498000000000008,18.1769,16.481999999999999,15.998900000000001,19.36,14.2989,13.8139,22.3687,10.4321,18.956900000000001,23.304500000000001,16.995999999999999,9.8269000000000002,6.6363000000000003,8.1141000000000005,15.686500000000001,17.938700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PPS AU Equity,PRAEMIUM LTD,AUD,#N/A,#N/A,#N/A,#N/A,18.578499999999998,21.129300000000001,17.6616,10.639200000000001,10.573499999999999,9.5284999999999993,9.0564,19.074300000000001,17.4712,22.5121,23.375599999999999,24.170100000000001,30.318999999999999,35.378300000000003,49.230200000000004,112.4725,156.90979999999999,129.49809999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,GDI AU Equity,GDI PROPERTY GROUP,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,709.3,740.01499999999999,914.43399999999997,952.86500000000001,770.03700000000003,811.39800000000002,816.77,968.52499999999998,996.43600000000004,1059.385,1129.0129999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,OBM AU Equity,ORA BANDA MINING LTD,AUD,#N/A,#N/A,2.1053999999999999,1.4529000000000001,41.106499999999997,68.147000000000006,54.042000000000002,45.55,36.104999999999997,36.124000000000002,35.430999999999997,8.8360000000000003,4.0526,3.3250000000000002,21.327200000000001,66.911000000000001,46.031999999999996,53.043999999999997,71.849999999999994,172.50800000000001,100.742,114.619,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,SOLG LN Equity,SOLGOLD PLC,AUD,#N/A,#N/A,#N/A,#N/A,11.6083,10.905900000000001,17.423999999999999,19.831199999999999,34.260899999999999,58.125,41.560899999999997,19.257899999999999,30.356200000000001,32.697000000000003,58.4129,166.71360000000001,240.1617,349.04599999999999,445.2808,609.46119999999996,620.89499999999998,717.25779999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,CVN AU Equity,CARNARVON ENERGY LTD,AUD,5.2560000000000002,5.57,7.2117000000000004,4.7854000000000001,9.3765999999999998,24.5947,65.238,98.817999999999998,119.727,102.017,105.941,144.364,132.965,139.40600000000001,138.108,100.92700000000001,120.26,164.209,239.244,257.274,273.65100000000001,268.572,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,ZIP AU Equity,ZIP CO LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.01,5.5975000000000001,4.6574,3.8081999999999998,1.9236,4.7522000000000002,46.933100000000003,174.5514,333.06790000000001,685.16229999999996,1332.0329999999999,3329.8130000000001,3379.4119999999998,3394.7669999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,MAU AU Equity,MAGNETIC RESOURCES NL,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,4.1745999999999999,2.5470999999999999,1.2561,5.1047000000000002,3.3580999999999999,1.8133999999999999,1.4701,0.84440000000000004,1.0046999999999999,0.61719999999999997,0.88300000000000001,0.9415,5.1660000000000004,4.4410999999999996,7.4561000000000002,2.5545,4.4905999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,D2O AU Equity,DUXTON WATER LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,69.478999999999999,80.798000000000002,168.90700000000001,247.041,258.69200000000001,255.80099999999999,276.64999999999998,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,AKP AU Equity,AUDIO PIXELS HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,4.0921000000000003,4.1558000000000002,4.2159000000000004,4.3160999999999996,4.1833999999999998,4.6135999999999999,6.7972999999999999,9.8526000000000007,8.7942,4.9424999999999999,4.6181000000000001,8.2893000000000008,8.7902000000000005,14.3384,9.7530999999999999,7.9726999999999997,4.1318000000000001,5.3132999999999999,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,CGS AU Equity,COGSTATE LTD,AUD,1.222,0.76400000000000001,6.2792000000000003,4.3902000000000001,3.8117999999999999,2.3572000000000002,2.778,6.4730999999999996,8.6442999999999994,7.8582000000000001,11.9064,11.0542,15.113,14.305099999999999,19.629300000000001,21.847899999999999,25.4148,27.441400000000002,46.325299999999999,68.538799999999995,84.558199999999999,81.0715,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,MLX AU Equity,METALS X LTD,AUD,#N/A,#N/A,#N/A,63.971600000000002,75.364400000000003,197.19280000000001,261.24369999999999,207.84389999999999,218.67599999999999,275.02859999999998,229.9194,293.2244,431.16239999999999,487.33769999999998,598.98720000000003,283.04829999999998,261.29149999999998,186.4752,149.96199999999999,183.399,351.68099999999998,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,UNI AU Equity,UNIVERSAL STORE HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,222.6,204.18899999999999,203.553,264.84500000000003,264.84500000000003,264.84500000000003,264.84500000000003,264.84500000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,COE AU Equity,COOPER ENERGY LTD,AUD,#N/A,7.8597000000000001,15.3146,30.988800000000001,46.351999999999997,54.265000000000001,129.90600000000001,136.238,136.40700000000001,127.925,161.023,162.05500000000001,248.26400000000001,174,176.33099999999999,492.64400000000001,816.75699999999995,1001.809,1029.915,978.54200000000003,1199.972,1344.373,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,HZN AU Equity,HORIZON OIL LTD,AUD,39.421999999999997,21.111000000000001,28.871500000000001,19.383099999999999,40.5672,65.073499999999996,98.929900000000004,173.5616,202.70339999999999,274.02429999999998,342.79340000000002,522.07650000000001,546.37419999999997,678.9556,384.94959999999998,353.87209999999999,418.76119999999997,374.63839999999999,249.10740000000001,249.15299999999999,263.97859999999997,275.15069999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,LGL AU Equity,LYNCH GROUP HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,177.07249999999999,218.9016,372.39100000000002,388.80700000000002,401.67399999999998,401.67399999999998,401.67399999999998,401.67399999999998,401.67399999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,COG AU Equity,COG FINANCIAL SERVICES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38.010399999999997,57.523099999999999,93.217399999999998,250.39500000000001,313.12,338.46699999999998,326.15899999999999,476.69,518.22400000000005,592.99599999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,HLA AU Equity,HEALTHIA LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37.616999999999997,82.65,129.285,215.54300000000001,358.036,395.93799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,SVM AU Equity,SOVEREIGN METALS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,7.5358999999999998,4.9949000000000003,1.6077999999999999,0.85519999999999996,2.7406000000000001,2.3157999999999999,9.5410000000000004,10.453200000000001,8.4407999999999994,10.1248,9.5586000000000002,11.3454,11.5959,9.76,15.8329,27.102699999999999,11.888999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,SVL AU Equity,SILVER MINES LTD,AUD,#N/A,#N/A,#N/A,#N/A,0.67430000000000001,5.5669000000000004,5.1348000000000003,4.5891999999999999,5.7091000000000003,12.5169,12.8599,14.007999999999999,5.8125,5.4459999999999997,50.326599999999999,54.366100000000003,58.190399999999997,63.287100000000002,89.702299999999994,125.289,117.5334,130.7576,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,WR1 AU Equity,WINSOME RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,25.081499999999998,83.086299999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,BCB AU Equity,BOWEN COKING COAL LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,25.075800000000001,21.024000000000001,17.659300000000002,4.3316999999999997,3.1303999999999998,1.3422000000000001,0.59179999999999999,7.4720000000000004,9.6735000000000007,11.6957,16.292999999999999,172.7022,407.7962,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,IPX AU Equity,IPERIONX LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.7999999999999999E-2,4.3270999999999997,3.5823,2.9722,2.7917000000000001,14.3352,34.193300000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,A1N AU Equity,ARN MEDIA LTD,AUD,2753.8040000000001,2748.02,2584.049,2540.5720000000001,2458.0949999999998,2580.8180000000002,2323.4659999999999,2202.567,2162.922,1997.9760000000001,1293.7860000000001,1254.9010000000001,1129.204,1134.1389999999999,1212.723,1029.7,748.12199999999996,745.31899999999996,694.37800000000004,780.971,674.47199999999998,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PGH AU Equity,PACT GROUP HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,895.15,986.21299999999997,1228.268,1204.069,1177.1030000000001,1373.038,1630.39,1850.587,1597.19,1995.635,2007.7429999999999,2063.1610000000001,2082.1860000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PBH AU Equity,POINTSBET HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.8046000000000002,11.0406,94.540899999999993,216.17189999999999,624.45569999999998,961.08699999999999,606.76900000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,ABA AU Equity,AUSWIDE BANK LTD,AUD,617.56100000000004,767.79899999999998,841.89329999999995,1524.9956999999999,1645.1196,1731.5127,2277.7057,2478.0958000000001,2724.9108999999999,2708.893,2697.3189000000002,2672.3809999999999,2634.1954000000001,2717.0236,3072.4110000000001,3289.9780000000001,3350.2750000000001,3603.402,3789.4659999999999,4155.7849999999999,4504.5630000000001,5059.5370000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,1712 HK Equity,DRAGON MINING LTD,AUD,7.9870000000000001,8.8439999999999994,55.648099999999999,70.636200000000002,74.661000000000001,81.814999999999998,84.921000000000006,72.06,61.905999999999999,71.096000000000004,74.156999999999996,44.109000000000002,46.341000000000001,51.292000000000002,50.432000000000002,50.348999999999997,62.75,78.632999999999996,85.397000000000006,95.3,104.878,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,ACF AU Equity,ACROW FORMWORK AND CONSTRUCT,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.4009,4.6806999999999999,44.867100000000001,116.0056,203.19489999999999,133.34610000000001,2.0903999999999998,0.25290000000000001,1.2885,0.56889999999999996,50.285400000000003,75.299700000000001,148.2192,159.03149999999999,184.90369999999999,218.51589999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,SYM AU Equity,SYMBIO HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,2.3658000000000001,1.625,1.4850000000000001,1.7383,3.2669999999999999,3.8769,16.667000000000002,25.437000000000001,27.457000000000001,78.552999999999997,126.004,150.46600000000001,125.908,182.7,234.803,206.935,217.065,224.232,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,ASM AU Equity,AUSTRALIAN STRATEGIC MATERIA,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,137.28440000000001,143.5668,139.53800000000001,228.63499999999999,250.7,267.22000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,SVR AU Equity,SOLVAR LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,25.738499999999998,25.253399999999999,25.853899999999999,28.364799999999999,34.282899999999998,37.455300000000001,57.245699999999999,116.7102,168.34350000000001,218.36799999999999,274.70100000000002,326.70600000000002,393.322,441.56099999999998,628.63199999999995,822.17,1015.496,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,IPD AU Equity,IMPEDIMED LTD,AUD,#N/A,#N/A,#N/A,#N/A,4.63,4.2576000000000001,14.515000000000001,13.098000000000001,24.91,22.805,19.614000000000001,11.864000000000001,14.958,37.917000000000002,90.57,64.343000000000004,41.569000000000003,22.581,33.064,34.204999999999998,58.698999999999998,68.736000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,SFX AU Equity,SHEFFIELD RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.9000000000000006E-2,6.7584999999999997,16.309799999999999,21.3567,30.3003,31.715299999999999,37.816800000000001,47.255800000000001,68.373999999999995,79.540000000000006,91.174999999999997,129.86500000000001,155.80000000000001,169.917,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,TBN AU Equity,TAMBORAN RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,31.061,25.084599999999998,112.5676,134.07140000000001,255.45699999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,CTM AU Equity,CENTAURUS METALS LTD,AUD,5.3769999999999998,3.9460000000000002,4.0202999999999998,3.9329000000000001,4.4109999999999996,9.3734000000000002,10.991300000000001,9.7981999999999996,36.111499999999999,42.530999999999999,34.246400000000001,13.688800000000001,7.5267999999999997,4.8010999999999999,5.5191999999999997,4.0621,4.4600999999999997,12.885899999999999,33.852699999999999,26.849799999999998,57.3947,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,BBN AU Equity,BABY BUNTING GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,85.087000000000003,93.426000000000002,106.328,122.76,133.87899999999999,147.97900000000001,256.63299999999998,258.26100000000002,299.78300000000002,350.66899999999998,343.88799999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,CAT AU Equity,CATAPULT GROUP INTERNATIONAL,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12.378399999999999,21.811499999999999,30.151299999999999,161.298,184.429,176.65199999999999,186.63399999999999,121.843,231.4554,243.3886,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,DGL AU Equity,DGL GROUP LTD/AU,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,277.53800000000001,502.346,569.84500000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,LKE AU Equity,LAKE RESOURCES NL,AUD,5.4130000000000003,3.056,4.9135999999999997,4.9387999999999996,4.8021000000000003,4.6372,4.8955000000000002,5.4092000000000002,5.2759999999999998,6.7499000000000002,6.6201999999999996,9.1700000000000004E-2,2.63E-2,0.1313,7.5300000000000006E-2,3.2980999999999998,6.7297000000000002,15.2456,17.7134,47.918900000000001,223.8853,193.41730000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,SFC AU Equity,SCHAFFER CORP LTD,AUD,163.69,163.56299999999999,149.59,133.476,135.00200000000001,145.56100000000001,186.03700000000001,172.571,164.191,152.00700000000001,142.553,149.215,160.28399999999999,183.39699999999999,187.374,184.958,195.21299999999999,208.21,243.15799999999999,352.84399999999999,375.858,411.625,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,ECF AU Equity,ELANOR COMMERCIAL PROPERTY F,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,266.495,382.02,394.16500000000002,580.33000000000004,524.75699999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,CRD AU Equity,CONRAD ASIA ENERGY LTD-CDI,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,83.768500000000003,62.389800000000001,36.5672,65.9024,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,AGY AU Equity,ARGOSY MINERALS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.59440000000000004,1.3319000000000001,0.9718,0.20469999999999999,0.7258,0.43759999999999999,3.6576,21.8323,18.601199999999999,24.9681,20.783200000000001,56.968000000000004,94.599100000000007,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,GLN AU Equity,GALAN LITHIUM LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.7033,2.2149000000000001,1.7544999999999999,1.3371,0.96060000000000001,1.2753000000000001,0.56089999999999995,9.3750999999999998,17.9922,21.2455,39.103499999999997,90.122500000000002,128.04150000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,MAY AU Equity,MELBANA ENERGY LTD,AUD,3.391,3.6819999999999999,4.4063999999999997,1.1734,2.7208000000000001,86.718400000000003,165.41630000000001,139.6833,161.56299999999999,211.6908,209.12729999999999,161.66929999999999,28.808299999999999,17.143599999999999,6.1905000000000001,6.5286,10.755000000000001,8.4253999999999998,10.3995,15.602600000000001,50.247300000000003,58.206200000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,GNX AU Equity,GENEX POWER LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.9366000000000003,18.434200000000001,15.6294,64.0749,135.6474,134.52010000000001,253.90729999999999,359.74200000000002,617.18889999999999,849.36369999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,BDM AU Equity,BURGUNDY DIAMOND MINES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.2115999999999998,7.5587999999999997,4.6814999999999998,8.5081000000000007,6.1303999999999998,3.8799000000000001,2.5558000000000001,4.4119999999999999,1.7763,36.850700000000003,203.36510000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,OPT AU Equity,OPTHEA LTD,AUD,41.72,36.854999999999997,42.142299999999999,50.666600000000003,59.008299999999998,66.858699999999999,53.852600000000002,41.279200000000003,34.572800000000001,24.502400000000002,22.605,16.411999999999999,12.4613,24.072900000000001,17.052600000000002,56.544699999999999,46.075899999999997,37.660499999999999,71.750600000000006,184.61940000000001,86.8733,147.9102,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,GDF AU Equity,GARDA PROPERTY GROUP,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,214.66399999999999,173.83,156.41300000000001,144.23599999999999,156.37100000000001,200.64400000000001,290.60899999999998,356.334,477.26900000000001,518.84699999999998,694.99699999999996,642.99300000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,SXL AU Equity,SOUTHERN CROSS MEDIA GROUP L,AUD,#N/A,#N/A,#N/A,#N/A,2254.1990000000001,2056.12,2170.9270000000001,2010.171,1395.8309999999999,2406.1950000000002,2474.866,2463.0320000000002,2013.662,1738.3150000000001,1677.8710000000001,1600.252,1477.4739999999999,1209.577,1547.7429999999999,1326.8409999999999,1071.3240000000001,1029.5450000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,ORR AU Equity,ORECORP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.7513000000000001,7.8143000000000002,11.118499999999999,7.9085000000000001,7.2836999999999996,19.137799999999999,24.445399999999999,17.245799999999999,11.987,44.109499999999997,86.807699999999997,51.0017,33.735700000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,ALG AU Equity,ARDENT LEISURE GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,689.43700000000001,675.91,799.74199999999996,853.00699999999995,996.50699999999995,1157.6320000000001,974.21299999999997,598.73099999999999,705.32299999999998,1057.7819999999999,906.60500000000002,1133.8610000000001,283.33999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,ADH AU Equity,ADAIRS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,186.53700000000001,157.399,183.678,192.68100000000001,194.99299999999999,203.101,389.12799999999999,414.82900000000001,627.45600000000002,595.94500000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,URF AU Equity,US MASTERS RESIDENTIAL PROPE,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,96.710300000000004,257.17,430.34379999999999,818.72349999999994,1107.316,1246.2992999999999,1368.3308,1497.2385999999999,1295.9567,1033.22,975.35839999999996,1021.3758,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,QGL AU Equity,QUANTUM GRAPHITE LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.2006,9.3771000000000004,19.525500000000001,17.4849,17.308700000000002,17.353899999999999,17.429200000000002,17.124099999999999,19.1508,19.8948,20.919799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,ASN AU Equity,ANSON RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.4702999999999999,4.0160999999999998,3.2959999999999998,2.6509999999999998,1.9171,1.6498999999999999,1.423,0.72119999999999995,2.3268,4.3878000000000004,4.1121999999999996,6.0852000000000004,12.932600000000001,59.732999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,DUG AU Equity,DUG TECHNOLOGY LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93.973399999999998,74.640900000000002,56.519100000000002,70.578800000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,QOR AU Equity,QORIA LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.38179999999999997,1.1202000000000001,1.3647,7.0705999999999998,13.3658,14.8973,14.195600000000001,58.636400000000002,241.2748,287.5129,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,SXE AU Equity,SOUTHERN CROSS ELECTRICAL,AUD,#N/A,#N/A,#N/A,13.436999999999999,13.436999999999999,27.575299999999999,47.658299999999997,51.407800000000002,67.324399999999997,86.587599999999995,126.645,157.702,146.56399999999999,123.66,121.66800000000001,198.08099999999999,229.88900000000001,249.85599999999999,261.74099999999999,337.23599999999999,345.50599999999997,318.43400000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PYC AU Equity,PYC THERAPEUTICS LTD,AUD,#N/A,#N/A,#N/A,6.0845000000000002,2.8321999999999998,3.5339999999999998,3.5190000000000001,3.4872000000000001,1.57,5.6611000000000002,3.4950000000000001,2.2625000000000002,4.5240999999999998,1.7858000000000001,7.2657999999999996,10.3483,3.4190999999999998,6.7012,31.546299999999999,57.940899999999999,45.351700000000001,37.165900000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,HUM AU Equity,HUMM GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,625.52499999999998,636.28899999999999,724.42600000000004,823.45399999999995,902.45699999999999,1142.1379999999999,1455.162,1624.5,1786.2,2679.6,2785.9,2838.3,3108.9,3038.3,3300,3763,4768.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
